HITS;MISSES;MEMORY
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;30;1.18
18;36;1.51
20;40;1.41
24;49;1.56
25;49;1.72
27;54;1.85
29;58;1.95
27;54;2.2
26;52;2.29
24;50;2.29
32;93;2.61
37;73;2.75
32;66;2.95
35;68;3.0
33;66;3.27
34;68;3.43
37;74;3.62
23;47;3.61
37;73;3.8
28;57;4.13
23;75;4.21
40;81;4.44
30;59;4.38
41;82;4.66
35;73;5.0
42;81;5.06
38;76;5.28
34;70;5.46
39;76;5.56
36;79;6.02
32;86;6.09
43;87;6.4
42;84;6.53
36;72;6.58
43;86;6.75
39;78;6.9
44;88;7.07
42;85;7.44
41;81;7.44
43;86;7.84
39;78;8.06
39;78;8.13
37;73;8.31
42;85;8.55
36;72;8.76
43;87;8.97
39;77;9.17
41;82;9.36
39;78;9.47
41;82;9.63
43;86;9.99
46;92;10.21
45;91;10.48
38;75;10.53
41;82;10.84
39;78;10.87
41;82;11.31
31;62;11.16
44;89;11.61
38;75;11.71
32;82;11.97
33;75;12.05
35;73;12.18
32;64;12.26
41;82;12.44
40;80;12.69
38;76;12.84
48;96;12.98
45;90;13.27
46;98;13.41
31;77;13.49
48;102;13.61
33;69;13.51
48;96;13.74
34;68;13.65
38;76;13.57
47;94;13.7
41;82;13.44
36;72;13.58
37;87;13.67
31;73;13.6
41;85;13.65
39;81;13.89
34;68;13.86
38;76;13.92
32;64;13.87
38;76;13.83
45;90;14.07
41;82;14.04
44;103;13.95
41;94;13.84
45;90;13.73
44;91;13.86
37;74;13.9
47;94;13.82
36;72;13.8
41;82;13.79
45;92;14.03
37;72;13.95
36;72;13.82
32;64;13.9
33;66;13.9
40;80;13.92
31;62;14.02
30;60;13.81
26;52;13.56
24;48;13.57
8;16;13.16
8;16;13.08
0;0;12.86
0;0;12.66
0;0;12.4
0;0;12.25
0;0;12.01
0;0;11.71
0;0;11.4
0;0;11.16
0;0;11.06
0;0;10.89
0;0;10.66
0;0;10.5
0;0;10.24
0;0;10.13
0;0;10.0
0;0;9.84
0;0;9.6
0;0;9.31
0;0;9.11
0;0;8.93
0;0;8.65
0;0;8.31
0;0;8.19
0;0;7.91
0;0;7.79
0;0;7.56
0;0;7.35
0;0;7.1
0;0;6.8
0;0;6.59
0;0;6.49
0;0;6.22
0;0;6.06
0;0;5.77
0;0;5.62
0;0;5.42
0;0;5.34
0;0;5.16
0;0;4.92
0;0;4.64
0;0;4.45
0;0;4.15
0;0;3.96
0;0;3.76
0;0;3.52
0;0;3.24
0;0;2.98
0;0;2.67
0;0;2.53
0;0;2.33
0;0;2.15
0;0;1.97
0;0;1.81
0;0;1.64
0;0;1.44
0;0;1.29
0;0;1.18
0;0;1.12
0;0;1.08
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
0;0;1.07
14;58;1.33
23;46;1.4
29;58;1.58
25;50;1.7
27;54;1.96
27;54;2.09
29;58;2.26
27;54;2.43
27;54;2.41
23;48;2.56
26;80;2.74
36;72;2.94
39;78;3.13
33;66;3.33
36;72;3.46
30;60;3.41
42;84;3.8
32;66;4.04
34;67;4.13
31;66;4.09
38;98;4.45
36;73;4.71
44;90;4.8
41;82;5.07
46;92;5.29
34;68;5.42
43;86;5.62
32;64;5.78
41;82;6.05
28;63;6.24
38;90;6.46
39;87;6.63
42;84;6.91
45;92;7.14
33;64;7.14
35;70;7.27
42;84;7.5
37;74;7.68
37;74;7.81
47;94;8.0
40;80;8.41
52;107;8.71
50;97;8.82
38;76;9.06
39;78;9.13
44;88;9.38
42;84;9.54
41;82;9.82
46;92;9.92
52;104;10.28
45;90;10.58
42;84;10.82
50;100;10.97
36;72;11.11
43;86;11.29
33;66;11.49
39;78;11.76
40;81;11.88
46;91;12.09
37;86;12.21
44;97;12.51
39;84;12.62
44;88;12.81
35;73;12.85
36;72;13.23
41;82;13.35
33;66;13.44
38;76;13.6
41;82;13.71
42;102;13.97
37;77;14.02
39;84;14.18
43;89;14.25
40;80;14.2
33;67;14.02
53;105;14.32
38;76;14.12
44;88;14.12
41;82;14.15
35;85;14.06
37;83;14.03
38;80;14.16
41;84;14.21
41;82;14.21
33;66;14.19
39;78;14.28
40;80;14.25
50;100;14.32
35;70;14.21
31;70;14.13
34;78;13.88
43;98;14.02
51;102;14.12
39;78;14.15
30;60;14.23
39;78;14.18
40;80;14.35
36;72;14.37
39;78;14.31
41;82;14.48
33;66;14.32
27;54;13.9
23;46;13.97
24;48;13.9
9;18;13.59
3;6;13.45
2;4;13.21
2;4;12.99
1;2;12.59
0;0;12.23
0;0;12.01
0;0;11.88
0;0;11.59
0;0;11.46
0;0;11.16
0;0;11.08
0;0;10.92
0;0;10.71
0;0;10.37
0;0;10.13
0;0;9.91
0;0;9.76
0;0;9.52
0;0;9.34
0;0;9.16
0;0;8.99
15;60;8.95
28;56;8.91
26;52;8.8
25;50;8.71
27;54;8.56
25;50;8.59
25;50;8.52
26;52;8.46
22;44;8.27
15;38;8.39
27;76;8.18
37;74;8.14
35;70;8.16
36;72;8.0
38;76;8.04
35;70;8.18
34;68;8.05
39;79;8.18
37;74;8.07
34;70;8.03
32;85;8.18
28;62;8.02
37;74;8.04
45;93;8.14
37;73;7.99
46;90;8.12
33;66;8.04
39;79;8.1
43;85;8.03
33;75;7.93
36;90;8.01
45;94;8.13
39;77;7.99
41;82;8.18
46;93;8.09
43;85;8.28
48;96;8.52
38;76;8.31
45;90;8.43
43;86;8.51
43;86;8.83
36;72;8.79
41;82;9.16
46;92;9.23
41;82;9.29
40;80;9.61
46;92;9.77
41;82;10.0
44;88;10.2
42;84;10.43
44;88;10.56
40;84;10.89
44;84;10.99
38;77;11.06
45;90;11.28
41;81;11.55
45;91;11.69
44;87;11.94
44;88;12.18
37;83;12.26
35;85;12.41
41;82;12.68
36;73;12.84
45;89;13.12
45;90;13.31
33;66;13.45
45;90;13.56
43;86;13.82
27;54;13.89
38;88;13.88
36;89;14.12
38;77;14.19
46;92;14.3
45;90;14.43
35;70;14.33
49;100;14.38
44;88;14.32
39;76;14.21
41;82;14.19
36;75;14.33
39;105;14.32
41;82;14.28
49;98;14.38
37;74;14.36
46;92;14.44
33;66;14.26
45;90;14.5
48;96;14.58
39;78;14.53
37;92;14.63
30;66;14.64
37;80;14.5
36;72;14.44
46;92;14.6
42;85;14.5
44;87;14.48
46;92;14.49
35;70;14.47
49;98;14.6
32;64;14.3
37;74;14.53
24;48;14.36
16;32;14.26
10;20;13.92
2;4;13.53
0;0;13.37
0;0;13.2
0;0;12.89
0;0;12.65
0;0;12.4
0;0;12.1
0;0;11.89
0;0;11.76
0;0;11.62
0;0;11.43
0;0;11.24
0;0;11.05
0;0;10.77
0;0;10.45
0;0;10.1
0;0;9.87
0;0;9.66
0;0;9.46
0;0;9.33
0;0;9.12
0;0;8.94
0;0;8.77
0;0;8.48
0;0;8.22
0;0;7.99
2;50;9.36
12;97;11.62
6;65;13.01
143;43;13.9
633;67;15.03
716;46;15.55
712;49;16.14
718;44;16.94
724;43;17.43
722;34;17.92
476;109;20.1
227;78;21.73
153;51;22.84
648;33;23.51
720;30;23.74
722;31;24.12
740;24;24.42
728;26;24.51
728;32;24.95
732;33;25.0
578;115;25.0
327;75;24.98
311;58;24.98
668;45;24.98
726;31;25.0
702;43;24.8
724;36;24.88
724;26;24.93
717;39;24.87
704;38;24.88
584;107;24.97
465;94;24.98
377;81;24.98
381;77;24.97
583;101;24.95
505;90;24.97
497;95;24.98
523;110;24.98
540;85;24.97
514;106;24.98
557;104;24.97
459;76;25.0
497;93;25.0
562;110;24.98
509;95;25.0
607;83;25.0
620;124;24.97
566;84;24.96
556;88;24.98
566;97;24.97
638;85;24.97
612;101;24.96
541;115;24.97
448;104;24.96
497;111;24.97
567;101;24.99
438;113;24.99
530;92;25.0
519;91;25.0
595;99;24.97
416;103;24.9
333;80;24.86
387;79;24.96
438;58;24.88
361;71;24.93
403;60;24.89
588;104;24.95
520;97;24.99
451;93;24.97
471;93;24.97
385;95;24.94
365;99;25.0
344;87;24.96
392;92;24.97
365;80;24.96
479;96;24.98
424;98;25.0
391;67;25.0
412;83;24.98
518;80;24.96
616;99;24.99
535;108;24.96
480;94;24.99
355;85;24.97
387;107;24.98
409;89;24.99
527;77;24.95
573;83;24.97
562;104;24.97
421;96;24.97
436;92;24.95
485;80;24.98
510;83;24.97
529;116;24.99
429;102;24.97
436;77;24.95
481;91;24.99
372;90;24.9
356;80;24.99
398;103;24.95
370;91;24.99
547;110;24.99
284;67;24.9
453;95;24.97
565;100;24.99
403;82;24.96
505;86;24.98
486;78;24.96
527;90;24.99
671;92;24.99
530;99;24.97
664;77;24.99
687;82;24.98
674;79;24.97
595;90;25.0
589;90;24.96
569;76;24.97
668;77;25.0
681;70;24.99
696;65;25.0
700;51;24.98
694;55;25.0
715;51;24.99
669;76;25.0
687;64;25.0
686;73;24.95
683;65;24.97
707;39;24.81
710;47;24.83
684;66;24.98
704;54;24.99
701;50;24.99
696;53;24.97
705;52;24.91
710;42;24.94
711;43;24.97
730;25;24.94
725;41;24.98
702;57;24.99
709;50;24.97
713;40;24.96
711;46;24.98
722;33;24.98
732;25;24.98
726;30;24.96
730;30;24.97
722;49;24.99
728;31;24.99
702;36;24.95
735;22;24.96
713;26;24.93
692;26;24.97
697;47;24.96
714;28;24.96
329;9;24.43
0;0;24.38
0;0;24.18
0;0;24.13
0;0;23.79
0;0;23.45
0;0;23.44
0;0;23.28
0;0;22.98
0;0;22.68
0;0;22.22
0;0;21.92
0;0;21.62
0;0;21.38
0;0;21.22
0;0;20.81
0;0;20.51
0;0;20.06
0;0;19.66
0;0;19.16
0;0;18.86
0;0;18.47
0;0;18.3
0;0;17.54
0;0;17.33
0;0;16.85
0;0;16.51
0;0;16.31
0;0;16.08
0;0;15.54
0;0;15.36
0;0;14.91
0;0;14.41
0;0;14.13
0;0;13.83
0;0;13.38
0;0;13.19
0;0;12.65
0;0;12.24
0;0;11.61
0;0;11.14
0;0;10.92
0;0;10.68
0;0;10.37
0;0;9.93
0;0;9.21
0;0;8.66
0;0;8.0
0;0;7.58
0;0;7.07
0;0;6.57
0;0;5.96
0;0;5.01
0;0;4.36
0;0;3.78
0;0;3.31
0;0;2.7
0;0;1.8
0;0;1.31
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;1.09
0;0;0.85
0;0;0.85
0;0;0.85
